,Brand,Product Type,Product Name,Description,Price,Sales Price,Color,Material,Product URL,Picture URL,Timestamp,Gender,New Arrival
0,Pact,tops & shirts,softspun high neck tank,"Throw it on under a jacket or wear as-is for a welcome update to your tank basics. Semi-fitted body, ideal for layering. Softspun fabric for everyday wear. High neck and back, with a slight curve at the shoulders. Hits at hip, straight hem. ",,$25,black,Organic Cotton,https://wearpact.com/women/apparel/tops & shirts/softspun high neck tank/wa1-wme-sls,https://static.wearpact.com/img/product/women/wme-blk-1-1646260043_thumb.jpg,2022-06-03,women,True
1,Pact,tops & shirts,softspun high neck tank,"Throw it on under a jacket or wear as-is for a welcome update to your tank basics. Semi-fitted body, ideal for layering. Softspun fabric for everyday wear. High neck and back, with a slight curve at the shoulders. Hits at hip, straight hem. ",,$25,white,Organic Cotton,https://wearpact.com/women/apparel/tops & shirts/softspun high neck tank/wa1-wme-sls,https://static.wearpact.com/img/product/women/wme-wht-1-1611861159_thumb.jpg,2022-06-03,women,True
2,Pact,tops & shirts,softspun high neck tank,"Throw it on under a jacket or wear as-is for a welcome update to your tank basics. Semi-fitted body, ideal for layering. Softspun fabric for everyday wear. High neck and back, with a slight curve at the shoulders. Hits at hip, straight hem. ",,$25,sailor stripe,Organic Cotton,https://wearpact.com/women/apparel/tops & shirts/softspun high neck tank/wa1-wme-sls,https://static.wearpact.com/img/product/women/wme-sls-1-1651683099_thumb.jpg,2022-06-03,women,True
3,Pact,tops & shirts,softspun high neck tank,"Throw it on under a jacket or wear as-is for a welcome update to your tank basics. Semi-fitted body, ideal for layering. Softspun fabric for everyday wear. High neck and back, with a slight curve at the shoulders. Hits at hip, straight hem. ",,$25,currant,Organic Cotton,https://wearpact.com/women/apparel/tops & shirts/softspun high neck tank/wa1-wme-sls,https://static.wearpact.com/img/product/women/wme-cur-1-1651590820_thumb.jpg,2022-06-03,women,True
4,Pact,tops & shirts,softspun high neck tank,"Throw it on under a jacket or wear as-is for a welcome update to your tank basics. Semi-fitted body, ideal for layering. Softspun fabric for everyday wear. High neck and back, with a slight curve at the shoulders. Hits at hip, straight hem. ",,$25,fennel pinstripe,Organic Cotton,https://wearpact.com/women/apparel/tops & shirts/softspun high neck tank/wa1-wme-sls,https://static.wearpact.com/img/product/women/wme-fnp-1-1651593268_thumb.jpg,2022-06-03,women,True
5,Pact,tops & shirts,softspun high neck tank,"Throw it on under a jacket or wear as-is for a welcome update to your tank basics. Semi-fitted body, ideal for layering. Softspun fabric for everyday wear. High neck and back, with a slight curve at the shoulders. Hits at hip, straight hem. ",,$25,rosy,Organic Cotton,https://wearpact.com/women/apparel/tops & shirts/softspun high neck tank/wa1-wme-sls,https://static.wearpact.com/img/product/women/wme-rsy-1-1650638975_thumb.jpg,2022-06-03,women,True
6,Pact,tops & shirts,softspun v-neck tee,"Made with our best-selling Softspun fabric, this tee is the perfect addition to your basics collection. Semi-fitted body, ideal for layering. V-neck, short sleeves. Hits at the hip, straight hem. ",,$30,black,Organic Cotton,https://wearpact.com/women/apparel/tops & shirts/softspun v-neck tee/wa1-wvn-rsy,https://static.wearpact.com/img/product/women/wvn-blk-1-1626205736_thumb.jpg,2022-06-03,women,True
7,Pact,tops & shirts,softspun v-neck tee,"Made with our best-selling Softspun fabric, this tee is the perfect addition to your basics collection. Semi-fitted body, ideal for layering. V-neck, short sleeves. Hits at the hip, straight hem. ",,$30,heather grey,Organic Cotton,https://wearpact.com/women/apparel/tops & shirts/softspun v-neck tee/wa1-wvn-rsy,https://static.wearpact.com/img/product/women/wvn-hgr-1-1647875991_thumb.jpg,2022-06-03,women,True
8,Pact,tops & shirts,softspun v-neck tee,"Made with our best-selling Softspun fabric, this tee is the perfect addition to your basics collection. Semi-fitted body, ideal for layering. V-neck, short sleeves. Hits at the hip, straight hem. ",,$30,charcoal heather,Organic Cotton,https://wearpact.com/women/apparel/tops & shirts/softspun v-neck tee/wa1-wvn-rsy,https://static.wearpact.com/img/product/women/wvn-chh-1-1646320366_thumb.jpg,2022-06-03,women,True
9,Pact,tops & shirts,softspun v-neck tee,"Made with our best-selling Softspun fabric, this tee is the perfect addition to your basics collection. Semi-fitted body, ideal for layering. V-neck, short sleeves. Hits at the hip, straight hem. ",,$30,sailor stripe,Organic Cotton,https://wearpact.com/women/apparel/tops & shirts/softspun v-neck tee/wa1-wvn-rsy,https://static.wearpact.com/img/product/women/wvn-sls-1-1651587588_thumb.jpg,2022-06-03,women,True
10,Pact,tops & shirts,softspun v-neck tee,"Made with our best-selling Softspun fabric, this tee is the perfect addition to your basics collection. Semi-fitted body, ideal for layering. V-neck, short sleeves. Hits at the hip, straight hem. ",,$30,currant,Organic Cotton,https://wearpact.com/women/apparel/tops & shirts/softspun v-neck tee/wa1-wvn-rsy,https://static.wearpact.com/img/product/women/wvn-cur-1-1650643616_thumb.jpg,2022-06-03,women,True
11,Pact,tops & shirts,softspun v-neck tee,"Made with our best-selling Softspun fabric, this tee is the perfect addition to your basics collection. Semi-fitted body, ideal for layering. V-neck, short sleeves. Hits at the hip, straight hem. ",,$30,fennel pinstripe,Organic Cotton,https://wearpact.com/women/apparel/tops & shirts/softspun v-neck tee/wa1-wvn-rsy,https://static.wearpact.com/img/product/women/wvn-fnp-1-1651589027_thumb.jpg,2022-06-03,women,True
12,Pact,tops & shirts,softspun v-neck tee,"Made with our best-selling Softspun fabric, this tee is the perfect addition to your basics collection. Semi-fitted body, ideal for layering. V-neck, short sleeves. Hits at the hip, straight hem. ",,$30,rosy,Organic Cotton,https://wearpact.com/women/apparel/tops & shirts/softspun v-neck tee/wa1-wvn-rsy,https://static.wearpact.com/img/product/women/wvn-rsy-1-1650646315_thumb.jpg,2022-06-03,women,True
13,Pact,tops & shirts,softspun v-neck tee,"Made with our best-selling Softspun fabric, this tee is the perfect addition to your basics collection. Semi-fitted body, ideal for layering. V-neck, short sleeves. Hits at the hip, straight hem. ",,$30,tissue pink,Organic Cotton,https://wearpact.com/women/apparel/tops & shirts/softspun v-neck tee/wa1-wvn-rsy,https://static.wearpact.com/img/product/women/wvn-tsp-1-1644262887_thumb.jpg,2022-06-03,women,True
14,Pact,tops & shirts,softspun v-neck tee,"Made with our best-selling Softspun fabric, this tee is the perfect addition to your basics collection. Semi-fitted body, ideal for layering. V-neck, short sleeves. Hits at the hip, straight hem. ",,$30,tuscan sun,Organic Cotton,https://wearpact.com/women/apparel/tops & shirts/softspun v-neck tee/wa1-wvn-rsy,https://static.wearpact.com/img/product/women/wvn-tus-1-1647889852_thumb.jpg,2022-06-03,women,True
15,Pact,tops & shirts,softspun crew neck tee,"Made with our best-selling Softspun fabric, this tee is the perfect addition to your basics collection. Semi-fitted body, ideal for layering. Crew neck, short sleeves. Hits at the hip, straight hem. ",,$30,black,Organic Cotton,https://wearpact.com/women/apparel/tops & shirts/softspun crew neck tee/wa1-wmc-fnp,https://static.wearpact.com/img/product/women/wmc-blk-1-1646324201_thumb.jpg,2022-06-03,women,True
16,Pact,tops & shirts,softspun crew neck tee,"Made with our best-selling Softspun fabric, this tee is the perfect addition to your basics collection. Semi-fitted body, ideal for layering. Crew neck, short sleeves. Hits at the hip, straight hem. ",,$30,white,Organic Cotton,https://wearpact.com/women/apparel/tops & shirts/softspun crew neck tee/wa1-wmc-fnp,https://static.wearpact.com/img/product/women/wmc-wht-1-1646261673_thumb.jpg,2022-06-03,women,True
17,Pact,tops & shirts,softspun crew neck tee,"Made with our best-selling Softspun fabric, this tee is the perfect addition to your basics collection. Semi-fitted body, ideal for layering. Crew neck, short sleeves. Hits at the hip, straight hem. ",,$30,charcoal heather,Organic Cotton,https://wearpact.com/women/apparel/tops & shirts/softspun crew neck tee/wa1-wmc-fnp,https://static.wearpact.com/img/product/women/wmc-chh-1-1649432991_thumb.jpg,2022-06-03,women,True
18,Pact,tops & shirts,softspun crew neck tee,"Made with our best-selling Softspun fabric, this tee is the perfect addition to your basics collection. Semi-fitted body, ideal for layering. Crew neck, short sleeves. Hits at the hip, straight hem. ",,$30,sailor stripe,Organic Cotton,https://wearpact.com/women/apparel/tops & shirts/softspun crew neck tee/wa1-wmc-fnp,https://static.wearpact.com/img/product/women/wmc-sls-1-1651604613_thumb.jpg,2022-06-03,women,True
19,Pact,tops & shirts,softspun crew neck tee,"Made with our best-selling Softspun fabric, this tee is the perfect addition to your basics collection. Semi-fitted body, ideal for layering. Crew neck, short sleeves. Hits at the hip, straight hem. ",,$30,currant,Organic Cotton,https://wearpact.com/women/apparel/tops & shirts/softspun crew neck tee/wa1-wmc-fnp,https://static.wearpact.com/img/product/women/wmc-cur-1-1651597601_thumb.jpg,2022-06-03,women,True
20,Pact,tops & shirts,softspun crew neck tee,"Made with our best-selling Softspun fabric, this tee is the perfect addition to your basics collection. Semi-fitted body, ideal for layering. Crew neck, short sleeves. Hits at the hip, straight hem. ",,$30,fennel pinstripe,Organic Cotton,https://wearpact.com/women/apparel/tops & shirts/softspun crew neck tee/wa1-wmc-fnp,https://static.wearpact.com/img/product/women/wmc-fnp-1-1651598372_thumb.jpg,2022-06-03,women,True
21,Pact,tops & shirts,softspun crew neck tee,"Made with our best-selling Softspun fabric, this tee is the perfect addition to your basics collection. Semi-fitted body, ideal for layering. Crew neck, short sleeves. Hits at the hip, straight hem. ",,$30,rosy,Organic Cotton,https://wearpact.com/women/apparel/tops & shirts/softspun crew neck tee/wa1-wmc-fnp,https://static.wearpact.com/img/product/women/wmc-rsy-1-1651603115_thumb.jpg,2022-06-03,women,True
22,Pact,tops & shirts,softspun crew neck tee,"Made with our best-selling Softspun fabric, this tee is the perfect addition to your basics collection. Semi-fitted body, ideal for layering. Crew neck, short sleeves. Hits at the hip, straight hem. ",,$30,tuscan sun,Organic Cotton,https://wearpact.com/women/apparel/tops & shirts/softspun crew neck tee/wa1-wmc-fnp,https://static.wearpact.com/img/product/women/wmc-tus-1-1647871686_thumb.jpg,2022-06-03,women,True
23,Pact,tops & shirts,softspun v-neck long sleeve tee,"Made with our best-selling Softspun fabric, this tee is the perfect addition to your basics collection. Semi-fitted body, ideal for layering. V-neck, long sleeves. Hits at the hip, straight hem. ",,$35,black,Organic Cotton,https://wearpact.com/women/apparel/tops & shirts/softspun v-neck long sleeve tee/wa1-wvl-blk,https://static.wearpact.com/img/product/women/wvl-blk-1-1649427987_thumb.jpg,2022-06-03,women,False
24,Pact,dresses & skirts,fit & flare halter dress,Made for showing off those shoulders and summoning some serious 70's vibes. Organic cotton and elastane for a perfect stretch and fit. Built-in bra. Adjustable halter tie. Hidden on-seam pockets. ,,$68,black,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare halter dress/wa1-war-cry,https://static.wearpact.com/img/product/women/war-blk-1-1650550315_thumb.jpg,2022-06-03,women,True
25,Pact,dresses & skirts,fit & flare halter dress,Made for showing off those shoulders and summoning some serious 70's vibes. Organic cotton and elastane for a perfect stretch and fit. Built-in bra. Adjustable halter tie. Hidden on-seam pockets. ,,$68,sea urchin,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare halter dress/wa1-war-cry,https://static.wearpact.com/img/product/women/war-seu-1-1650979756_thumb.jpg,2022-06-03,women,True
26,Pact,dresses & skirts,fit & flare halter dress,Made for showing off those shoulders and summoning some serious 70's vibes. Organic cotton and elastane for a perfect stretch and fit. Built-in bra. Adjustable halter tie. Hidden on-seam pockets. ,,$68,cherry,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare halter dress/wa1-war-cry,https://static.wearpact.com/img/product/women/war-cry-1-1650924986_thumb.jpg,2022-06-03,women,True
27,Pact,dresses & skirts,fit & flare halter dress,Made for showing off those shoulders and summoning some serious 70's vibes. Organic cotton and elastane for a perfect stretch and fit. Built-in bra. Adjustable halter tie. Hidden on-seam pockets. ,,$68,sunflower,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare halter dress/wa1-war-cry,https://static.wearpact.com/img/product/women/war-snf-1-1650982410_thumb.jpg,2022-06-03,women,True
28,Pact,dresses & skirts,fit & flare halter dress,Made for showing off those shoulders and summoning some serious 70's vibes. Organic cotton and elastane for a perfect stretch and fit. Built-in bra. Adjustable halter tie. Hidden on-seam pockets. ,,$68,verbena tulip,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare halter dress/wa1-war-cry,https://static.wearpact.com/img/product/women/war-vtu-1-1650983954_thumb.jpg,2022-06-03,women,True
29,Pact,dresses & skirts,fit & flare midi dress,"A fan-favorite dress that has it all - from the slit pockets, to the built-in bra. Fitted body, flared at waist. Built-in, wireless shelf bra. Two hidden on-seam pockets. Made from organic cotton and elastane to mold to your shape. Midi length (aka, a smidge below the knee). ",,$74,black,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare midi dress/wd1-wfm-btu,https://static.wearpact.com/img/product/women/wfm-blk-1-1614364404_thumb.jpg,2022-06-03,women,True
30,Pact,dresses & skirts,fit & flare midi dress,"A fan-favorite dress that has it all - from the slit pockets, to the built-in bra. Fitted body, flared at waist. Built-in, wireless shelf bra. Two hidden on-seam pockets. Made from organic cotton and elastane to mold to your shape. Midi length (aka, a smidge below the knee). ",,$74,wild aster/currant,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare midi dress/wd1-wfm-btu,https://static.wearpact.com/img/product/women/wfm-wct-1-1650573891_thumb.jpg,2022-06-03,women,True
31,Pact,dresses & skirts,fit & flare midi dress,"A fan-favorite dress that has it all - from the slit pockets, to the built-in bra. Fitted body, flared at waist. Built-in, wireless shelf bra. Two hidden on-seam pockets. Made from organic cotton and elastane to mold to your shape. Midi length (aka, a smidge below the knee). ",,$74,rosy/cherry,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare midi dress/wd1-wfm-btu,https://static.wearpact.com/img/product/women/wfm-ryc-1-1651169236_thumb.jpg,2022-06-03,women,True
32,Pact,dresses & skirts,fit & flare midi dress,"A fan-favorite dress that has it all - from the slit pockets, to the built-in bra. Fitted body, flared at waist. Built-in, wireless shelf bra. Two hidden on-seam pockets. Made from organic cotton and elastane to mold to your shape. Midi length (aka, a smidge below the knee). ",,$74,sea urchin,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare midi dress/wd1-wfm-btu,https://static.wearpact.com/img/product/women/wfm-seu-1-1651171983_thumb.jpg,2022-06-03,women,True
33,Pact,dresses & skirts,fit & flare midi dress,"A fan-favorite dress that has it all - from the slit pockets, to the built-in bra. Fitted body, flared at waist. Built-in, wireless shelf bra. Two hidden on-seam pockets. Made from organic cotton and elastane to mold to your shape. Midi length (aka, a smidge below the knee). ",,$74,palm springs,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare midi dress/wd1-wfm-btu,https://static.wearpact.com/img/product/women/wfm-pms-1-1651167442_thumb.jpg,2022-06-03,women,True
34,Pact,dresses & skirts,fit & flare midi dress,"A fan-favorite dress that has it all - from the slit pockets, to the built-in bra. Fitted body, flared at waist. Built-in, wireless shelf bra. Two hidden on-seam pockets. Made from organic cotton and elastane to mold to your shape. Midi length (aka, a smidge below the knee). ",,$74,black tulip,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare midi dress/wd1-wfm-btu,https://static.wearpact.com/img/product/women/wfm-btu-1-1651165602_thumb.jpg,2022-06-03,women,True
35,Pact,dresses & skirts,fit & flare midi dress,"A fan-favorite dress that has it all - from the slit pockets, to the built-in bra. Fitted body, flared at waist. Built-in, wireless shelf bra. Two hidden on-seam pockets. Made from organic cotton and elastane to mold to your shape. Midi length (aka, a smidge below the knee). ",,$74,mod leopard green,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare midi dress/wd1-wfm-btu,https://static.wearpact.com/img/product/women/wfm-mlg-1-1650571068_thumb.jpg,2022-06-03,women,True
36,Pact,dresses & skirts,fit & flare midi dress,"A fan-favorite dress that has it all - from the slit pockets, to the built-in bra. Fitted body, flared at waist. Built-in, wireless shelf bra. Two hidden on-seam pockets. Made from organic cotton and elastane to mold to your shape. Midi length (aka, a smidge below the knee). ",,$74,canyon clay,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare midi dress/wd1-wfm-btu,https://static.wearpact.com/img/product/women/wfm-cnc-1-1648647424_thumb.jpg,2022-06-03,women,True
37,Pact,dresses & skirts,fit & flare midi dress,"A fan-favorite dress that has it all - from the slit pockets, to the built-in bra. Fitted body, flared at waist. Built-in, wireless shelf bra. Two hidden on-seam pockets. Made from organic cotton and elastane to mold to your shape. Midi length (aka, a smidge below the knee). ",,$74,lake blossoms/lake stripe,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare midi dress/wd1-wfm-btu,https://static.wearpact.com/img/product/women/wfm-lbs-1-1648652500_thumb.jpg,2022-06-03,women,True
38,Pact,dresses & skirts,fit & flare shorty midi dress,"A fan-favorite dress that has it all - from the slit pockets, to the built-in bra. Fitted body, flared at waist. Built-in, wireless shelf bra. Two hidden side pockets. Made from organic cotton and elastane to mold to your shape. Shortened 38-inch midi-length. If you're looking for a longer length, check out our 45"" version of this dress. ",,$70,black,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare shorty midi dress/wa1-wmi-wct,https://static.wearpact.com/img/product/women/wmi-blk-1-1648492907_thumb.jpg,2022-06-03,women,True
39,Pact,dresses & skirts,fit & flare shorty midi dress,"A fan-favorite dress that has it all - from the slit pockets, to the built-in bra. Fitted body, flared at waist. Built-in, wireless shelf bra. Two hidden side pockets. Made from organic cotton and elastane to mold to your shape. Shortened 38-inch midi-length. If you're looking for a longer length, check out our 45"" version of this dress. ",,$70,wild aster/currant,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare shorty midi dress/wa1-wmi-wct,https://static.wearpact.com/img/product/women/wmi-wct-1-1651008158_thumb.jpg,2022-06-03,women,True
40,Pact,dresses & skirts,fit & flare shorty midi dress,"A fan-favorite dress that has it all - from the slit pockets, to the built-in bra. Fitted body, flared at waist. Built-in, wireless shelf bra. Two hidden side pockets. Made from organic cotton and elastane to mold to your shape. Shortened 38-inch midi-length. If you're looking for a longer length, check out our 45"" version of this dress. ",,$70,rosy/cherry,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare shorty midi dress/wa1-wmi-wct,https://static.wearpact.com/img/product/women/wmi-ryc-1-1651004747_thumb.jpg,2022-06-03,women,True
41,Pact,dresses & skirts,fit & flare shorty midi dress,"A fan-favorite dress that has it all - from the slit pockets, to the built-in bra. Fitted body, flared at waist. Built-in, wireless shelf bra. Two hidden side pockets. Made from organic cotton and elastane to mold to your shape. Shortened 38-inch midi-length. If you're looking for a longer length, check out our 45"" version of this dress. ",,$70,sea urchin,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare shorty midi dress/wa1-wmi-wct,https://static.wearpact.com/img/product/women/wmi-seu-1-1651005968_thumb.jpg,2022-06-03,women,True
42,Pact,dresses & skirts,fit & flare shorty midi dress,"A fan-favorite dress that has it all - from the slit pockets, to the built-in bra. Fitted body, flared at waist. Built-in, wireless shelf bra. Two hidden side pockets. Made from organic cotton and elastane to mold to your shape. Shortened 38-inch midi-length. If you're looking for a longer length, check out our 45"" version of this dress. ",,$70,palm springs,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare shorty midi dress/wa1-wmi-wct,https://static.wearpact.com/img/product/women/wmi-pms-1-1650563928_thumb.jpg,2022-06-03,women,True
43,Pact,dresses & skirts,fit & flare shorty midi dress,"A fan-favorite dress that has it all - from the slit pockets, to the built-in bra. Fitted body, flared at waist. Built-in, wireless shelf bra. Two hidden side pockets. Made from organic cotton and elastane to mold to your shape. Shortened 38-inch midi-length. If you're looking for a longer length, check out our 45"" version of this dress. ",,$70,black tulip,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare shorty midi dress/wa1-wmi-wct,https://static.wearpact.com/img/product/women/wmi-btu-1-1650561961_thumb.jpg,2022-06-03,women,True
44,Pact,dresses & skirts,fit & flare shorty midi dress,"A fan-favorite dress that has it all - from the slit pockets, to the built-in bra. Fitted body, flared at waist. Built-in, wireless shelf bra. Two hidden side pockets. Made from organic cotton and elastane to mold to your shape. Shortened 38-inch midi-length. If you're looking for a longer length, check out our 45"" version of this dress. ",,$70,mod leopard green,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare shorty midi dress/wa1-wmi-wct,https://static.wearpact.com/img/product/women/wmi-mlg-1-1651000859_thumb.jpg,2022-06-03,women,True
45,Pact,dresses & skirts,fit & flare shorty midi dress,"A fan-favorite dress that has it all - from the slit pockets, to the built-in bra. Fitted body, flared at waist. Built-in, wireless shelf bra. Two hidden side pockets. Made from organic cotton and elastane to mold to your shape. Shortened 38-inch midi-length. If you're looking for a longer length, check out our 45"" version of this dress. ",,$70,canyon clay,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare shorty midi dress/wa1-wmi-wct,https://static.wearpact.com/img/product/women/wmi-cnc-1-1648495800_thumb.jpg,2022-06-03,women,True
46,Pact,dresses & skirts,fit & flare shorty midi dress,"A fan-favorite dress that has it all - from the slit pockets, to the built-in bra. Fitted body, flared at waist. Built-in, wireless shelf bra. Two hidden side pockets. Made from organic cotton and elastane to mold to your shape. Shortened 38-inch midi-length. If you're looking for a longer length, check out our 45"" version of this dress. ",,$70,freesia palms,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare shorty midi dress/wa1-wmi-wct,https://static.wearpact.com/img/product/women/wmi-fep-1-1648495322_thumb.jpg,2022-06-03,women,True
47,Pact,dresses & skirts,fit & flare shorty midi dress,"A fan-favorite dress that has it all - from the slit pockets, to the built-in bra. Fitted body, flared at waist. Built-in, wireless shelf bra. Two hidden side pockets. Made from organic cotton and elastane to mold to your shape. Shortened 38-inch midi-length. If you're looking for a longer length, check out our 45"" version of this dress. ",,$70,lake blossoms/lake stripe,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare shorty midi dress/wa1-wmi-wct,https://static.wearpact.com/img/product/women/wmi-lbs-1-1648563620_thumb.jpg,2022-06-03,women,True
48,Pact,dresses & skirts,fit & flare strappy dress,"A little fitted, a little flirty, a lotta fun. Made with organic cotton and a touch of stretch. Double cross-back straps. Two on-seam pockets. Fitted bodice, flowy skirt. Hits just above the knee. Built-in, wireless shelf bra. ",,$68,black,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare strappy dress/wa1-wfy-vtu,https://static.wearpact.com/img/product/women/wfy-blk-1-1648474307_thumb.jpg,2022-06-03,women,True
49,Pact,dresses & skirts,fit & flare strappy dress,"A little fitted, a little flirty, a lotta fun. Made with organic cotton and a touch of stretch. Double cross-back straps. Two on-seam pockets. Fitted bodice, flowy skirt. Hits just above the knee. Built-in, wireless shelf bra. ",,$68,sunflower palms,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare strappy dress/wa1-wfy-vtu,https://static.wearpact.com/img/product/women/wfy-srp-1-1651069340_thumb.jpg,2022-06-03,women,True
50,Pact,dresses & skirts,fit & flare strappy dress,"A little fitted, a little flirty, a lotta fun. Made with organic cotton and a touch of stretch. Double cross-back straps. Two on-seam pockets. Fitted bodice, flowy skirt. Hits just above the knee. Built-in, wireless shelf bra. ",,$68,verbena tulip,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare strappy dress/wa1-wfy-vtu,https://static.wearpact.com/img/product/women/wfy-vtu-1-1650560801_thumb.jpg,2022-06-03,women,True
51,Pact,dresses & skirts,fit & flare strappy dress,"A little fitted, a little flirty, a lotta fun. Made with organic cotton and a touch of stretch. Double cross-back straps. Two on-seam pockets. Fitted bodice, flowy skirt. Hits just above the knee. Built-in, wireless shelf bra. ",,$68,wild aster,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare strappy dress/wa1-wfy-vtu,https://static.wearpact.com/img/product/women/wfy-wla-1-1651075810_thumb.jpg,2022-06-03,women,True
52,Pact,dresses & skirts,fit & flare strappy dress,"A little fitted, a little flirty, a lotta fun. Made with organic cotton and a touch of stretch. Double cross-back straps. Two on-seam pockets. Fitted bodice, flowy skirt. Hits just above the knee. Built-in, wireless shelf bra. ",,$68,tide stripe,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare strappy dress/wa1-wfy-vtu,https://static.wearpact.com/img/product/women/wfy-tis-1-1651070986_thumb.jpg,2022-06-03,women,True
53,Pact,dresses & skirts,fit & flare strappy dress,"A little fitted, a little flirty, a lotta fun. Made with organic cotton and a touch of stretch. Double cross-back straps. Two on-seam pockets. Fitted bodice, flowy skirt. Hits just above the knee. Built-in, wireless shelf bra. ",,$68,rosy/cherry,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare strappy dress/wa1-wfy-vtu,https://static.wearpact.com/img/product/women/wfy-ryc-1-1651067498_thumb.jpg,2022-06-03,women,True
54,Pact,dresses & skirts,fit & flare strappy dress,"A little fitted, a little flirty, a lotta fun. Made with organic cotton and a touch of stretch. Double cross-back straps. Two on-seam pockets. Fitted bodice, flowy skirt. Hits just above the knee. Built-in, wireless shelf bra. ",,$68,bliss stripe/canyon clay,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare strappy dress/wa1-wfy-vtu,https://static.wearpact.com/img/product/women/wfy-bcc-1-1648472491_thumb.jpg,2022-06-03,women,True
55,Pact,dresses & skirts,fit & flare strappy dress,"A little fitted, a little flirty, a lotta fun. Made with organic cotton and a touch of stretch. Double cross-back straps. Two on-seam pockets. Fitted bodice, flowy skirt. Hits just above the knee. Built-in, wireless shelf bra. ",,$68,freesia,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare strappy dress/wa1-wfy-vtu,https://static.wearpact.com/img/product/women/wfy-fra-1-1648491485_thumb.jpg,2022-06-03,women,True
56,Pact,dresses & skirts,fit & flare strappy dress,"A little fitted, a little flirty, a lotta fun. Made with organic cotton and a touch of stretch. Double cross-back straps. Two on-seam pockets. Fitted bodice, flowy skirt. Hits just above the knee. Built-in, wireless shelf bra. ",,$68,lake blossoms/lake stripe,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare strappy dress/wa1-wfy-vtu,https://static.wearpact.com/img/product/women/wfy-lbs-1-1648477194_thumb.jpg,2022-06-03,women,True
57,Pact,dresses & skirts,fit & flare strappy dress,"A little fitted, a little flirty, a lotta fun. Made with organic cotton and a touch of stretch. Double cross-back straps. Two on-seam pockets. Fitted bodice, flowy skirt. Hits just above the knee. Built-in, wireless shelf bra. ",,$68,swell stripe,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare strappy dress/wa1-wfy-vtu,https://static.wearpact.com/img/product/women/wfy-swp-1-1648478781_thumb.jpg,2022-06-03,women,True
58,Pact,dresses & skirts,fit & flare strappy dress,"A little fitted, a little flirty, a lotta fun. Made with organic cotton and a touch of stretch. Double cross-back straps. Two on-seam pockets. Fitted bodice, flowy skirt. Hits just above the knee. Built-in, wireless shelf bra. ",,$68,tuscan sun,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare strappy dress/wa1-wfy-vtu,https://static.wearpact.com/img/product/women/wfy-tus-1-1648480203_thumb.jpg,2022-06-03,women,True
59,Pact,dresses & skirts,fit & flare strappy dress,"A little fitted, a little flirty, a lotta fun. Made with organic cotton and a touch of stretch. Double cross-back straps. Two on-seam pockets. Fitted bodice, flowy skirt. Hits just above the knee. Built-in, wireless shelf bra. ",,$68,wisteria,Organic Cotton,https://wearpact.com/women/apparel/dresses & skirts/fit & flare strappy dress/wa1-wfy-vtu,https://static.wearpact.com/img/product/women/wfy-wsa-1-1648482551_thumb.jpg,2022-06-03,women,True
